cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
1082,918,39,2011-04-22 04:39:48 UTC,0.0109,78303.61445,95991.34,17687.72555,2768.488533,34,5,Em Análise
472,806,51,2011-04-21 01:58:34 UTC,0.0105,102638.2172,124608.8,21970.58276,5046.324265,23,4,Enviada
220,348,36,2011-04-20 11:20:44 UTC,0.0167,140109.122,206360.66,66251.53804,2914.900746,98,4,Aprovada
1034,85,80,2011-04-19 07:51:00 UTC,0.0201,24695.16474,31300.02,6604.85526,560.412353,109,2,Em Análise
761,434,37,2011-04-19 07:07:17 UTC,0.0221,66852.91832,104830.16,37977.24168,2198.495014,51,3,Validação dos Documentos
262,122,28,2011-04-14 03:27:11 UTC,0.0171,81836.81756,104094.88,22258.06244,1701.163834,102,5,Validação dos Documentos
1003,510,67,2011-04-12 13:03:18 UTC,0.0169,53343.50679,90077.73,36734.22321,4310.719809,14,4,Validação dos Documentos
1170,523,32,2011-04-10 08:39:58 UTC,0.0111,36747.67822,50821.87,14074.19178,591.4414943,106,4,Enviada
1209,463,61,2011-04-05 23:47:32 UTC,0.0111,62508.05745,88360.64,25852.58255,1524.616698,55,4,Enviada
1653,561,96,2011-04-05 12:19:20 UTC,0.0238,145083.2045,245724.28,100641.0755,4091.00083,79,4,Em Análise
12,527,24,2011-04-04 05:16:06 UTC,0.0176,5129.276749,6535.72,1406.443251,444.8642306,13,5,Validação dos Documentos
306,813,18,2011-03-31 22:02:19 UTC,0.0195,61031.81349,102755.99,41724.17651,6776.697434,10,5,Enviada
721,247,31,2011-03-30 21:44:36 UTC,0.0144,165121.881,201305.07,36183.18898,3791.512499,69,3,Em Análise
78,222,79,2011-03-24 05:11:45 UTC,0.0247,3807.652777,6850.73,3043.077223,477.0204479,9,1,Enviada
650,630,49,2011-03-22 04:12:55 UTC,0.0194,123530.0095,146618.87,23088.86046,4396.022013,41,6,Em Análise
1955,688,98,2011-03-17 11:16:20 UTC,0.0175,115367.7658,219963.56,104595.7942,3357.77016,53,2,Enviada
283,898,38,2011-03-15 04:20:52 UTC,0.0099,96645.42663,150680.51,54035.08337,1484.416245,105,2,Em Análise
1212,750,78,2011-03-14 20:48:05 UTC,0.0132,37688.29936,47988.14,10299.84064,1196.206376,41,1,Aprovada
347,439,81,2011-03-14 19:06:37 UTC,0.0239,74098.83251,115129.09,41030.25749,7740.219323,11,0,Aprovada
1194,963,54,2011-03-12 23:33:39 UTC,0.0139,94802.43416,129005.63,34203.19584,1760.457666,100,6,Enviada
622,885,75,2011-03-08 01:41:47 UTC,0.013,46974.86083,81837.77,34862.90917,1341.98923,47,0,Em Análise
42,661,47,2011-03-06 06:44:23 UTC,0.0135,68016.90069,82315.96,14299.05931,2507.851326,34,3,Validação dos Documentos
728,807,77,2011-03-05 20:39:47 UTC,0.024,175186.6486,217450.02,42263.37137,4477.129084,118,4,Em Análise
819,101,62,2011-03-02 14:15:16 UTC,0.0166,8295.514176,14647.86,6352.345824,221.5938553,59,0,Aprovada
1215,682,65,2011-02-28 05:54:04 UTC,0.0103,35544.449,46434.71,10890.261,2569.55428,15,5,Aprovada
1423,379,66,2011-02-27 00:03:16 UTC,0.0167,174870.8372,237069.16,62198.3228,3977.648562,80,1,Enviada
1966,679,37,2011-02-24 17:27:13 UTC,0.0215,149294.2331,178817.54,29523.30689,4489.643211,59,4,Validação dos Documentos
953,381,1,2011-02-23 07:57:58 UTC,0.0167,47784.64976,59530.61,11745.96024,955.0415596,109,3,Enviada
1087,86,80,2011-02-21 12:57:02 UTC,0.0181,141117.5405,168527.69,27410.14954,3680.85307,66,6,Validação dos Documentos
505,853,18,2011-02-18 11:55:27 UTC,0.0087,133575.1972,228888.78,95313.58277,2247.992311,84,2,Enviada
373,548,53,2011-02-17 22:45:36 UTC,0.0222,98283.60245,139798.65,41515.04755,2401.183984,109,4,Validação dos Documentos
1878,521,26,2011-02-12 01:51:54 UTC,0.0107,83570.50072,141770.03,58199.52928,5710.83621,16,2,Validação dos Documentos
1597,256,48,2011-02-10 21:05:16 UTC,0.0123,31638.69687,48318,16679.30313,3381.829355,10,5,Enviada
1545,152,48,2011-02-03 22:42:37 UTC,0.0223,48225.018,87348.45,39123.432,1246.698863,90,2,Em Análise
678,788,2,2011-02-03 06:12:10 UTC,0.0165,111091.7464,167331.74,56239.99359,5459.059054,25,3,Enviada
1720,418,21,2011-02-01 18:03:20 UTC,0.0083,145031.9917,234466.3,89434.30827,8707.52703,18,1,Aprovada
574,396,35,2011-01-29 06:02:10 UTC,0.0115,72222.74764,87211.1,14988.35236,1536.756973,68,1,Validação dos Documentos
26,83,99,2011-01-27 08:53:45 UTC,0.0093,190280.3631,234441.83,44161.46686,3108.284798,91,6,Aprovada
1819,930,21,2011-01-25 16:06:19 UTC,0.0152,63930.41415,76288.84,12358.42585,1337.108377,86,1,Aprovada
1201,726,16,2011-01-24 19:42:38 UTC,0.0186,90739.47361,108373.61,17634.13639,2253.431898,75,6,Em Análise
1874,292,13,2011-01-23 03:45:45 UTC,0.0161,75206.67576,128730.7,53524.02424,2173.189911,51,0,Validação dos Documentos
941,429,25,2011-01-22 21:35:33 UTC,0.0107,30435.38331,52108.68,21673.29669,30761.04191,1,0,Validação dos Documentos
61,238,71,2011-01-22 10:48:40 UTC,0.0216,2757.113075,4921.74,2164.626925,99.08320718,43,3,Em Análise
1150,448,35,2011-01-17 21:57:55 UTC,0.0239,177185.4467,228871.58,51686.13332,9496.318422,25,5,Aprovada
74,521,42,2011-01-15 13:38:20 UTC,0.0149,183802.9947,225791.78,41988.78534,3646.732104,94,6,Validação dos Documentos
80,767,79,2011-01-15 07:18:31 UTC,0.0158,15438.61917,24044.68,8606.060827,417.4470658,56,1,Validação dos Documentos
1942,628,98,2011-01-14 06:49:53 UTC,0.0142,129951.853,154763.42,24811.56703,5657.224709,28,4,Enviada
1881,96,82,2011-01-03 01:15:42 UTC,0.0096,163693.2461,204658.91,40965.66391,2391.806093,112,5,Validação dos Documentos
921,290,80,2011-01-02 14:15:36 UTC,0.0195,87947.18123,103893.97,15946.78877,2107.728603,87,0,Aprovada
1429,86,82,2010-12-31 04:58:17 UTC,0.0103,20872.37064,29297.42,8425.049365,324.5020297,106,3,Validação dos Documentos
313,410,45,2010-12-26 12:16:43 UTC,0.0243,53872.90588,98115.43,44242.52412,1521.564254,82,4,Enviada
1480,453,66,2010-12-22 23:27:57 UTC,0.0189,37387.57895,66916.64,29529.06105,3270.692309,13,3,Validação dos Documentos
825,298,30,2010-12-19 08:59:00 UTC,0.0207,186109.7406,231127.83,45018.08943,12490.44401,18,5,Em Análise
1787,391,34,2010-12-16 14:19:59 UTC,0.0169,54972.161,83383.05,28410.889,1479.428032,59,6,Validação dos Documentos
1989,914,47,2010-12-10 09:41:23 UTC,0.0196,99503.66873,198915.94,99412.27127,3003.106279,54,2,Aprovada
1854,944,86,2010-12-05 00:29:37 UTC,0.0201,65194.68362,85866.59,20671.90638,3450.8204,24,0,Validação dos Documentos
1143,681,81,2010-12-03 12:36:06 UTC,0.0206,61946.48249,78942.57,16996.08751,1408.370642,116,0,Validação dos Documentos
403,581,32,2010-12-02 04:07:07 UTC,0.0092,10920.91946,15667.98,4747.06054,261.2857186,53,3,Validação dos Documentos
750,708,100,2010-12-01 22:55:57 UTC,0.018,2620.727731,3465.5,844.7722694,67.64340521,67,6,Enviada
1086,697,71,2010-11-30 10:23:32 UTC,0.0084,39829.40664,47152.24,7322.833355,598.0141014,98,6,Validação dos Documentos
410,235,24,2010-11-23 13:19:06 UTC,0.0174,105045.0278,195552.16,90507.13217,18589.0359,6,0,Aprovada
669,82,1,2010-11-21 13:14:49 UTC,0.0196,148806.312,234174.16,85367.84796,3383.878603,102,3,Aprovada
1449,86,34,2010-11-19 22:12:37 UTC,0.0167,71251.06483,96174.12,24923.05517,1592.740203,83,3,Aprovada
1046,176,1,2010-11-15 16:03:28 UTC,0.0211,178393.0382,214294.19,35901.15176,10219.65941,22,4,Enviada
456,859,56,2010-11-06 06:17:38 UTC,0.0112,9816.418902,16567.1,6750.681098,211.2119416,66,3,Enviada
737,157,19,2010-10-30 17:18:23 UTC,0.0217,99389.95356,159316.57,59926.61644,2365.910547,113,6,Em Análise
868,5,21,2010-10-30 04:10:42 UTC,0.009,95588.57211,173050.34,77461.76789,1403.065111,106,3,Validação dos Documentos
1940,78,99,2010-10-28 10:28:01 UTC,0.0164,1815.350097,2949.36,1134.009903,41.95920664,76,4,Em Análise
1980,876,91,2010-10-24 08:34:12 UTC,0.0134,189499.5392,242564.46,53064.92075,4343.601366,66,5,Em Análise
1180,750,34,2010-10-21 02:12:09 UTC,0.0193,102268.5226,158960.17,56691.64742,3098.909736,53,0,Validação dos Documentos
927,371,49,2010-10-20 21:02:24 UTC,0.0222,64101.69698,81144.26,17042.56302,3714.529556,22,3,Validação dos Documentos
634,696,45,2010-10-18 06:27:39 UTC,0.018,57267.22425,94125.29,36858.06575,1248.056068,98,5,Aprovada
1643,72,96,2010-10-18 00:39:23 UTC,0.0201,77521.80905,99610.52,22088.71095,1722.770715,118,2,Em Análise
1997,100,66,2010-10-13 20:57:25 UTC,0.0243,114705.9586,183412.54,68706.5814,3030.984707,105,2,Validação dos Documentos
1085,328,40,2010-10-09 18:29:03 UTC,0.0115,138021.3024,166540.49,28519.18756,5975.630873,27,6,Em Análise
421,986,37,2010-10-03 14:19:41 UTC,0.0248,105677.2255,168762.35,63085.12451,28077.36335,4,4,Em Análise
980,703,10,2010-10-01 11:10:59 UTC,0.0126,104619.5522,125779.06,21159.50782,1695.575479,120,0,Em Análise
874,966,46,2010-09-29 12:06:08 UTC,0.0173,32351.57753,47233.9,14882.32247,8440.695472,4,1,Em Análise
1591,260,18,2010-09-25 20:06:42 UTC,0.0193,115049.7859,199024.51,83974.7241,24359.20965,5,4,Em Análise
1729,647,2,2010-09-23 16:39:54 UTC,0.0142,88228.67211,126716.15,38487.47789,1550.754412,117,2,Em Análise
141,369,77,2010-09-20 19:52:34 UTC,0.0134,31005.55466,47339.86,16334.30534,542.6492458,109,0,Aprovada
144,962,50,2010-09-19 00:10:09 UTC,0.0226,2424.352457,4049.81,1625.457543,84.26779152,47,4,Aprovada
1427,483,45,2010-09-15 21:29:54 UTC,0.023,79583.05417,99754.25,20171.19583,2236.81358,75,3,Aprovada
1972,153,75,2010-09-12 02:15:48 UTC,0.0127,112790.0967,149166.67,36376.57328,8844.782651,14,0,Enviada
1627,651,54,2010-09-11 16:37:09 UTC,0.0229,102199.6335,152867.12,50667.48648,2579.75542,105,1,Validação dos Documentos
340,425,89,2010-09-09 22:49:32 UTC,0.0177,83015.70095,165487.9,82472.19905,1699.321466,114,5,Aprovada
2,179,82,2010-09-09 13:28:06 UTC,0.0187,57299.88613,88665.75,31365.86387,1218.982985,114,3,Aprovada
869,742,24,2010-09-09 06:15:00 UTC,0.0116,115173.4234,156347.13,41173.70658,2327.298666,74,6,Aprovada
530,903,81,2010-09-06 20:30:39 UTC,0.0191,115185.498,158235.29,43049.79196,2836.285409,79,4,Enviada
1826,616,53,2010-09-04 06:46:21 UTC,0.0142,152168.8433,183687.9,31519.05669,4213.620614,51,5,Enviada
210,28,73,2010-09-02 22:06:54 UTC,0.0212,68031.96275,110541.92,42509.95725,1910.887012,67,6,Enviada
81,279,26,2010-09-02 16:34:41 UTC,0.0137,65800.07679,111918.44,46118.36321,1535.549395,65,3,Validação dos Documentos
811,324,92,2010-08-31 23:54:52 UTC,0.0217,32445.87198,43567.91,11122.03802,773.9807187,112,3,Validação dos Documentos
44,783,68,2010-08-29 02:38:52 UTC,0.0125,161718.0687,215887.8,54169.73132,10618.44624,17,1,Validação dos Documentos
614,826,6,2010-08-27 17:11:37 UTC,0.0121,44364.97686,53280.04,8915.06314,811.8323016,90,6,Aprovada
1402,773,85,2010-08-27 01:47:09 UTC,0.0143,42692.90559,70734.39,28041.48441,1126.358163,55,1,Em Análise
544,648,95,2010-08-26 23:50:13 UTC,0.0134,195051.4068,243678.11,48626.70319,3277.097958,120,5,Validação dos Documentos
712,138,27,2010-08-26 06:06:59 UTC,0.0222,147228.5937,193295.68,46067.08626,4271.200342,66,0,Validação dos Documentos
1575,743,88,2010-08-24 06:02:33 UTC,0.0234,55364.14647,69378.04,14013.89353,2146.485581,40,4,Validação dos Documentos
693,789,37,2010-08-17 16:35:43 UTC,0.0148,97544.40085,169529.4,71984.99915,1843.718864,104,2,Em Análise
922,327,29,2010-08-16 22:49:10 UTC,0.0229,159260.1081,223323.45,64063.34189,10014.52404,20,2,Enviada
790,233,28,2010-08-12 19:51:10 UTC,0.0135,40280.09951,77997.85,37717.75049,1129.03324,49,0,Em Análise
155,140,26,2010-08-10 14:49:13 UTC,0.0127,109902.5859,205505.77,95603.1841,1946.905229,100,4,Em Análise
1020,264,53,2010-08-07 03:50:13 UTC,0.0126,100570.2065,186753.92,86183.71351,1765.712974,101,2,Enviada
1344,389,61,2010-08-05 03:28:40 UTC,0.0124,130286.2405,212578.03,82291.78953,7395.541654,20,5,Em Análise
1368,972,13,2010-08-04 09:34:38 UTC,0.017,165372.259,209244.59,43872.33096,3601.211606,90,5,Em Análise
1213,637,93,2010-08-03 01:03:08 UTC,0.0178,139806.767,231570.63,91763.86298,8737.216155,19,1,Aprovada
548,460,34,2010-08-01 23:14:29 UTC,0.0081,42091.19625,84055.68,41964.48375,1385.950547,35,5,Enviada
395,724,39,2010-07-26 18:57:38 UTC,0.015,30797.01211,47054.31,16257.29789,4667.477035,7,3,Validação dos Documentos
1530,605,1,2010-07-24 13:44:13 UTC,0.0161,86186.71756,105665.09,19478.37244,2045.847616,71,1,Validação dos Documentos
1580,684,65,2010-07-20 17:53:43 UTC,0.0132,50119.07628,95137.69,45018.61372,1652.427166,39,3,Aprovada
1638,784,41,2010-07-18 18:46:14 UTC,0.0186,154093.1671,224203.36,70110.19294,3901.087574,72,2,Enviada
1569,659,68,2010-07-18 17:58:52 UTC,0.0138,104778.4166,146684.86,41906.44336,5347.837052,23,4,Em Análise
112,379,81,2010-07-16 00:24:11 UTC,0.0147,4014.156374,6914.3,2900.143626,73.3080151,112,3,Validação dos Documentos
1144,235,18,2010-07-14 19:20:51 UTC,0.0118,108675.9816,210629.13,101953.1484,2662.96123,56,4,Em Análise
676,671,98,2010-07-10 16:36:44 UTC,0.0109,72726.4318,134913.71,62187.2782,1813.769906,53,1,Em Análise
1407,667,43,2010-07-07 02:02:57 UTC,0.0094,66156.24099,89567.96,23411.71901,1335.249005,67,0,Validação dos Documentos
280,442,52,2010-07-02 13:05:30 UTC,0.0156,93425.4097,146359.1,52933.6903,2861.265968,46,5,Aprovada
1698,974,11,2010-07-02 04:01:02 UTC,0.0134,102374.2602,181186.45,78812.18978,1830.27695,104,0,Aprovada
972,711,37,2010-06-23 07:04:18 UTC,0.0221,105666.0464,159567.04,53900.99361,2840.336843,79,6,Enviada
1930,131,66,2010-06-22 01:51:55 UTC,0.008,123850.2776,241343.23,117492.9524,1687.719423,111,3,Enviada
532,233,32,2010-06-19 10:22:36 UTC,0.0201,82398.30727,162916.81,80518.50273,1957.740345,94,3,Aprovada
1504,485,54,2010-06-19 08:17:58 UTC,0.023,186991.7811,243210.81,56219.02893,4714.57187,107,4,Enviada
66,854,58,2010-06-15 21:18:53 UTC,0.0085,92200.25656,154975.23,62774.97344,1492.228247,88,0,Enviada
716,597,86,2010-06-14 07:15:45 UTC,0.0191,146368.5731,214521.63,68153.05685,3281.059107,101,3,Aprovada
1813,607,23,2010-06-11 21:10:42 UTC,0.0155,176121.0843,249974.5,73853.41572,3554.326557,95,6,Aprovada
481,371,84,2010-06-11 15:33:25 UTC,0.0228,186512.3231,223778.68,37266.35686,5114.06923,79,6,Aprovada
800,770,43,2010-06-10 04:49:07 UTC,0.0239,145749.2959,184197.69,38448.39409,3712.088187,118,1,Em Análise
625,928,35,2010-06-07 18:21:16 UTC,0.0143,96230.69935,164544.85,68314.15065,16850.67118,6,2,Aprovada
288,684,99,2010-06-03 04:04:33 UTC,0.0211,154699.6666,216491.47,61791.80342,5157.045787,48,5,Enviada
618,545,85,2010-06-01 00:04:10 UTC,0.0194,68264.03326,128761.57,60497.53674,2391.318944,42,6,Validação dos Documentos
985,123,64,2010-05-31 22:39:53 UTC,0.0114,54182.10706,68353.22,14171.11294,942.3585735,94,6,Validação dos Documentos
1229,40,83,2010-05-31 22:21:07 UTC,0.0092,130016.7604,238018.03,108001.2696,4708.931998,32,4,Enviada
894,260,63,2010-05-30 22:47:11 UTC,0.0126,90752.09237,128050.14,37298.04763,7111.479248,14,2,Validação dos Documentos
1522,273,18,2010-05-25 07:21:37 UTC,0.0182,125651.8369,236633.76,110981.9231,4305.286173,42,5,Em Análise
1032,250,29,2010-05-23 07:53:02 UTC,0.0161,76870.65327,136453.06,59582.40673,2773.670271,37,0,Em Análise
1539,157,94,2010-05-22 19:19:08 UTC,0.0106,21563.42494,33002.82,11439.39506,2087.177679,11,3,Em Análise
75,504,46,2010-05-22 13:35:02 UTC,0.0107,53891.90607,82607.67,28715.76393,799.5861608,120,5,Validação dos Documentos
1096,418,82,2010-05-20 19:44:32 UTC,0.0161,9723.634772,18409.48,8685.845228,382.1409646,33,1,Aprovada
997,738,58,2010-05-17 09:54:45 UTC,0.0172,167934.1935,204979.6,37045.40655,9595.697935,21,3,Em Análise
135,198,75,2010-05-16 17:50:14 UTC,0.0132,115471.1345,215832.01,100360.8755,2329.515809,81,0,Enviada
71,804,36,2010-05-15 10:40:14 UTC,0.0228,66329.19776,98562.45,32233.25224,14186.85732,5,4,Validação dos Documentos
1695,497,28,2010-05-14 22:57:17 UTC,0.0085,22425.95321,29841.47,7415.516791,349.8497906,93,0,Em Análise
680,305,13,2010-05-13 14:01:20 UTC,0.0142,125941.0008,152157.33,26216.32925,32610.85617,4,2,Aprovada
805,698,93,2010-05-12 12:57:47 UTC,0.0093,81763.41158,121363.92,39600.50842,1990.25876,52,2,Validação dos Documentos
1525,38,30,2010-05-11 13:57:51 UTC,0.0238,82323.93342,159786.54,77462.60658,2250.027641,87,1,Aprovada
1619,695,87,2010-05-11 06:36:10 UTC,0.0248,51313.69764,71639.69,20325.99236,1597.614074,65,2,Enviada
1270,501,77,2010-05-09 20:31:40 UTC,0.0089,113531.1622,143216.91,29685.74778,3317.092912,41,5,Validação dos Documentos
547,26,98,2010-05-09 12:35:14 UTC,0.0245,113770.5846,177863.15,64092.5654,3539.255447,64,0,Validação dos Documentos
226,88,4,2010-05-08 06:27:52 UTC,0.0194,121138.6477,154297.83,33159.18233,2680.151133,109,6,Enviada
244,897,29,2010-05-06 16:37:46 UTC,0.0193,166882.9989,215072.28,48189.2811,3779.629549,100,1,Aprovada
665,369,7,2010-04-30 07:25:55 UTC,0.0134,5084.607026,6586.85,1502.242974,95.44559525,94,1,Validação dos Documentos
1119,894,3,2010-04-24 13:53:58 UTC,0.0173,22935.52224,36492.52,13556.99776,506.9353178,89,0,Validação dos Documentos
1382,549,90,2010-04-21 18:44:21 UTC,0.0213,93389.79695,120605.6,27215.80305,2169.62556,118,1,Aprovada
1307,456,32,2010-04-17 20:23:09 UTC,0.022,40720.82754,55404.42,14683.59246,981.6522926,112,4,Aprovada
1943,937,55,2010-04-15 13:27:17 UTC,0.0119,160604.9337,216225.23,55620.29626,3599.398146,64,0,Validação dos Documentos
1665,490,32,2010-04-14 18:17:56 UTC,0.0162,109303.5304,188133.22,78829.68959,3340.158772,47,0,Em Análise
450,936,99,2010-04-13 21:22:16 UTC,0.0219,62883.73721,109115.39,46231.65279,2591.051512,35,1,Enviada
1505,8,24,2010-04-12 11:33:17 UTC,0.0219,67263.71796,114766.43,47502.71204,1865.081815,72,3,Aprovada
467,522,22,2010-04-07 07:20:32 UTC,0.0178,150255.6048,222421.41,72165.80521,9829.546739,18,6,Enviada
212,284,23,2010-04-05 23:29:04 UTC,0.014,41714.96035,71742.4,30027.43965,7297.112042,6,2,Aprovada
1919,526,87,2010-04-03 06:33:42 UTC,0.011,17607.48799,29858.33,12250.84201,297.9067787,96,3,Em Análise
1671,247,15,2010-04-02 21:25:41 UTC,0.0193,10533.78398,18464.59,7930.806024,240.1972061,98,4,Validação dos Documentos
1959,420,53,2010-04-01 02:11:04 UTC,0.02,90472.37415,177198.48,86726.10585,19194.47361,5,5,Em Análise
127,543,32,2010-03-30 19:16:31 UTC,0.0237,105249.3175,190305.51,85056.19253,107743.7263,1,1,Aprovada
1841,998,12,2010-03-30 16:26:09 UTC,0.0194,106295.2123,170079.07,63783.85775,4130.186546,36,5,Validação dos Documentos
1021,790,2,2010-03-29 17:44:55 UTC,0.0093,83080.82988,140314.25,57233.42012,7980.750205,11,4,Aprovada
996,825,72,2010-03-28 16:56:06 UTC,0.0164,50949.46674,101453.03,50503.56326,1269.419498,66,4,Aprovada
1967,500,4,2010-03-27 01:51:33 UTC,0.0185,78677.15799,132774.82,54097.66201,1862.21877,83,6,Validação dos Documentos
682,397,99,2010-03-26 19:07:16 UTC,0.0175,154850.5646,187560.9,32710.33543,3445.582735,89,5,Enviada
707,825,34,2010-03-25 16:26:46 UTC,0.0139,34347.37285,52262.39,17915.01715,957.6700614,50,4,Em Análise
91,117,3,2010-03-24 01:05:13 UTC,0.0174,71838.23904,111779.56,39941.32096,1616.713243,86,1,Enviada
609,513,78,2010-03-10 03:53:20 UTC,0.0176,148922.9313,226481.53,77558.59871,38883.17418,4,3,Validação dos Documentos
1437,124,88,2010-03-08 08:56:10 UTC,0.017,47360.18524,70478.49,23118.30476,1290.614094,58,2,Em Análise
372,193,1,2010-03-04 19:43:32 UTC,0.0103,128429.4335,248837.17,120407.7365,2846.098381,61,3,Aprovada
201,729,9,2010-03-02 07:15:51 UTC,0.0134,12337.35478,18284.34,5946.985216,254.1003577,79,1,Em Análise
512,44,14,2010-03-01 20:36:47 UTC,0.0123,97456.84273,160125.1,62668.25727,2513.728376,53,3,Validação dos Documentos
568,817,22,2010-02-27 21:33:41 UTC,0.0083,1547.445587,2178.3,630.8544134,97.97569743,17,2,Validação dos Documentos
836,588,36,2010-02-25 18:00:41 UTC,0.0111,27290.07739,39950.02,12659.94261,923.7224674,36,1,Em Análise
314,796,72,2010-02-22 08:48:59 UTC,0.0142,123811.5733,163151.1,39339.5267,3524.155474,49,3,Aprovada
176,599,23,2010-02-18 18:49:39 UTC,0.02,123385.948,217428.35,94042.40199,16843.39098,8,3,Em Análise
1454,243,78,2010-02-16 17:52:27 UTC,0.0244,18572.25765,33236.37,14664.11235,1140.75761,21,6,Validação dos Documentos
412,522,98,2010-02-14 07:18:42 UTC,0.0126,112488.5594,193436.68,80948.12061,3743.501938,38,5,Validação dos Documentos
1225,589,55,2010-02-12 20:15:46 UTC,0.0169,79199.41171,157968.47,78769.05829,1634.223845,102,4,Validação dos Documentos
708,701,48,2010-02-05 00:40:03 UTC,0.0136,175641.0762,232356.67,56715.59385,9671.359087,21,4,Em Análise
782,957,63,2010-01-31 13:19:05 UTC,0.012,2806.882261,5295.01,2488.127739,158.6948047,20,1,Enviada
1492,833,59,2010-01-30 10:07:52 UTC,0.0198,192837.3417,248966.65,56129.30829,99291.66274,2,0,Aprovada
1964,921,79,2010-01-27 05:31:26 UTC,0.0158,174276.7921,205061.49,30784.69789,4517.00115,60,2,Em Análise
1314,93,41,2010-01-26 07:02:23 UTC,0.0183,27087.44612,37943.1,10855.65388,603.4588858,95,1,Enviada
411,611,19,2010-01-25 01:48:52 UTC,0.0153,16101.85733,27237.48,11135.62267,902.3203798,21,2,Validação dos Documentos
518,133,12,2010-01-20 07:48:50 UTC,0.0182,165817.192,219868.31,54051.11802,5079.150192,50,1,Em Análise
128,138,71,2010-01-15 15:35:07 UTC,0.0186,42027.97086,57869.25,15841.27914,957.4168102,92,6,Em Análise
1758,176,99,2010-01-10 08:12:47 UTC,0.0133,96404.11161,184043.36,87639.24839,1673.386037,110,6,Validação dos Documentos
1590,450,82,2010-01-08 06:53:18 UTC,0.0127,22086.75809,35165.82,13079.06191,707.6687578,40,0,Enviada
1121,572,8,2010-01-07 12:30:10 UTC,0.0247,185357.3927,234345.58,48988.1873,4913.899251,110,2,Enviada
1950,417,84,2010-01-06 02:30:09 UTC,0.0207,151171.7027,221322.36,70150.65731,3550.88543,104,6,Em Análise
1017,843,1,2010-01-03 20:05:18 UTC,0.0228,76028.56337,138815.88,62787.31663,2024.774221,86,6,Em Análise
885,38,54,2010-01-03 07:09:19 UTC,0.018,134013.1298,240794.24,106781.1102,3637.325546,61,6,Em Análise
119,822,44,2010-01-01 10:18:49 UTC,0.0181,76158.68002,120331.33,44172.64998,1830.155153,78,6,Aprovada
